source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000115414,ENSG00000136450,P02751,Q07955
ENSG00000116016,ENSG00000140463,Q99814,Q96RK4
ENSG00000146648,ENSG00000157168,P00533,Q02297
ENSG00000137824,ENSG00000170027,Q96TC7,P61981
ENSG00000106211,ENSG00000149100,P04792,Q7L2H7
ENSG00000070759,ENSG00000096384,Q96S53,P08238
ENSG00000108561,ENSG00000115414,Q07021,P02751
ENSG00000177606,ENSG00000196230,P05412,P07437
ENSG00000147140,ENSG00000162692,Q15233,P19320
ENSG00000122218,ENSG00000162692,P53621,P19320
ENSG00000043514,ENSG00000169291,Q9H3H1,Q5VZ18
ENSG00000162692,ENSG00000197102,P19320,Q14204
ENSG00000197102,ENSG00000197386,Q14204,P42858
ENSG00000026103,ENSG00000197442,P25445,Q99683
ENSG00000135446,ENSG00000166949,P11802,P84022
ENSG00000095951,ENSG00000166949,P15822,P84022
ENSG00000112062,ENSG00000143507,Q16539,Q9Y6W6
ENSG00000123374,ENSG00000166949,P24941,P84022
ENSG00000146648,ENSG00000160255,P00533,P05107
ENSG00000124181,ENSG00000153317,P19174,Q9ULH1
ENSG00000106070,ENSG00000117602,Q13322,Q9UKA8
ENSG00000164045,ENSG00000166949,P30304,P84022
ENSG00000137818,ENSG00000140941,P05386,Q9GZQ8
ENSG00000142208,ENSG00000166949,P31749,P84022
ENSG00000115414,ENSG00000145912,P02751,Q9NX24
ENSG00000115414,ENSG00000167900,P02751,P04183
ENSG00000115414,ENSG00000184640,P02751,Q9UHD8
ENSG00000101134,ENSG00000146094,Q9P104,Q7L591
ENSG00000070831,ENSG00000137843,P60953,Q9NQU5
ENSG00000052126,ENSG00000111676,Q9HAU0,P54259
ENSG00000121594,ENSG00000178562,P33681,P10747
ENSG00000157404,ENSG00000182866,P10721,P06239
ENSG00000141510,ENSG00000205571,P04637,Q16637
ENSG00000141510,ENSG00000172062,P04637,Q16637
ENSG00000142515,ENSG00000169083,P07288,P10275
ENSG00000107937,ENSG00000115414,Q9BZE4,P02751
ENSG00000116288,ENSG00000174483,Q99497,Q8NFJ9
ENSG00000154721,ENSG00000154721,P57087,P57087
ENSG00000070759,ENSG00000080824,Q96S53,P07900
ENSG00000113558,ENSG00000178974,P63208,Q9NWN3
ENSG00000166949,ENSG00000169554,P84022,O60315
ENSG00000116350,ENSG00000205937,Q08170,Q15287
ENSG00000136450,ENSG00000205937,Q07955,Q15287
ENSG00000107937,ENSG00000162692,Q9BZE4,P19320
ENSG00000135341,ENSG00000213341,O43318,O15111
ENSG00000076984,ENSG00000135341,O14733,O43318
ENSG00000162692,ENSG00000186635,P19320,Q96P48
ENSG00000186635,ENSG00000196419,Q96P48,P12956
ENSG00000130147,ENSG00000148337,Q9P0V3,Q9ULV3
ENSG00000105058,ENSG00000163510,Q9Y421,Q9HCG8
ENSG00000153317,ENSG00000177885,Q9ULH1,P62993
ENSG00000153317,ENSG00000167193,Q9ULH1,P46108
ENSG00000111725,ENSG00000177885,Q9Y478,P62993
ENSG00000085760,ENSG00000106211,P46199,P04792
ENSG00000143801,ENSG00000197102,P49810,Q14204
ENSG00000115307,ENSG00000137337,Q9Y679,Q14676
ENSG00000124226,ENSG00000131508,Q9Y508,P62837
ENSG00000072401,ENSG00000124226,P51668,Q9Y508
ENSG00000117020,ENSG00000164305,Q9Y243,P42574
ENSG00000101945,ENSG00000198353,O43463,P09017
ENSG00000101447,ENSG00000213923,Q9H4H8,P49674
ENSG00000106211,ENSG00000176407,P04792,Q9P0J7
ENSG00000158022,ENSG00000168827,Q969Q1,Q96RP9
ENSG00000105401,ENSG00000117020,Q16543,Q9Y243
ENSG00000079785,ENSG00000162692,Q92499,P19320
ENSG00000077150,ENSG00000109320,Q00653,P19838
ENSG00000079785,ENSG00000115414,Q92499,P02751
ENSG00000095787,ENSG00000186908,Q9BTA9,Q8IUH5
ENSG00000096384,ENSG00000184304,P08238,Q15139
ENSG00000162692,ENSG00000169710,P19320,P49327
ENSG00000113558,ENSG00000124762,P63208,P38936
ENSG00000105401,ENSG00000176723,Q16543,Q8N446
ENSG00000157450,ENSG00000244687,Q6ZNA4,Q13404
ENSG00000101199,ENSG00000152061,Q8N6T3,B7ZAP0
ENSG00000101199,ENSG00000152061,Q8N6T3,Q5R372
ENSG00000113575,ENSG00000162692,P67775,P19320
ENSG00000152061,ENSG00000157653,B7ZAP0,Q8TAL5
ENSG00000152061,ENSG00000157653,Q5R372,Q8TAL5
ENSG00000146648,ENSG00000204389,P00533,P0DMV8
ENSG00000152061,ENSG00000163625,B7ZAP0,Q8IZQ1
ENSG00000152061,ENSG00000163625,Q5R372,Q8IZQ1
ENSG00000004487,ENSG00000114107,O60341,Q8NHQ1
ENSG00000080824,ENSG00000119402,P07900,Q9UKT8
ENSG00000106211,ENSG00000137288,P04792,Q9BRT2
ENSG00000096384,ENSG00000119402,P08238,Q9UKT8
ENSG00000163625,ENSG00000177885,Q8IZQ1,P62993
ENSG00000125898,ENSG00000213923,Q9BQ89,P49674
ENSG00000115415,ENSG00000167986,P42224,Q16531
ENSG00000162692,ENSG00000253729,P19320,P78527
ENSG00000105401,ENSG00000119402,Q16543,Q9UKT8
ENSG00000163625,ENSG00000168610,Q8IZQ1,P40763
ENSG00000120696,ENSG00000140941,Q8WVZ9,Q9GZQ8
ENSG00000039319,ENSG00000172531,Q7Z3T8,P62136
ENSG00000137288,ENSG00000177885,Q9BRT2,P62993
ENSG00000117281,ENSG00000157873,O95971,Q92956
ENSG00000072818,ENSG00000177885,Q15027,P62993
ENSG00000137288,ENSG00000152061,Q9BRT2,B7ZAP0
ENSG00000137288,ENSG00000152061,Q9BRT2,Q5R372
ENSG00000101608,ENSG00000106211,P19105,P04792
ENSG00000172531,ENSG00000181409,P62136,Q6ZMQ8
ENSG00000106211,ENSG00000114331,P04792,Q15057
ENSG00000066044,ENSG00000117569,Q15717,Q9UKA9
ENSG00000069248,ENSG00000188906,Q8WUM0,Q5S007
ENSG00000015676,ENSG00000189091,Q8IVD9,Q15393
ENSG00000113643,ENSG00000162692,P54136,P19320
ENSG00000143106,ENSG00000162692,P28066,P19320
ENSG00000140464,ENSG00000157450,P29590,Q6ZNA4
ENSG00000080824,ENSG00000169871,P07900,Q9BRZ2
ENSG00000015676,ENSG00000175946,Q8IVD9,Q2WGJ6
ENSG00000157450,ENSG00000170142,Q6ZNA4,P51965
ENSG00000115414,ENSG00000143106,P02751,P28066
ENSG00000115414,ENSG00000129083,P02751,P53618
ENSG00000177791,ENSG00000177885,Q9NP98,P62993
ENSG00000106400,ENSG00000141738,O43257,Q14451
ENSG00000167193,ENSG00000172399,P46108,Q9NPC6
ENSG00000140941,ENSG00000160633,Q9GZQ8,Q15424
ENSG00000052126,ENSG00000124788,Q9HAU0,P54253
ENSG00000141738,ENSG00000157404,Q14451,P10721
ENSG00000146701,ENSG00000162692,P40926,P19320
ENSG00000115414,ENSG00000146701,P02751,P40926
ENSG00000151746,ENSG00000168610,Q96G01,P40763
ENSG00000117592,ENSG00000162692,P30041,P19320
ENSG00000115414,ENSG00000117592,P02751,P30041
ENSG00000112531,ENSG00000117569,Q96PU8,Q9UKA9
ENSG00000116016,ENSG00000166949,Q99814,P84022
ENSG00000104856,ENSG00000109320,Q01201,P19838
ENSG00000111716,ENSG00000115414,P07195,P02751
ENSG00000141738,ENSG00000169398,Q14451,Q05397
ENSG00000131508,ENSG00000157450,P62837,Q6ZNA4
ENSG00000113558,ENSG00000136997,P63208,P01106
ENSG00000144847,ENSG00000144847,Q5DX21,Q5DX21
ENSG00000065361,ENSG00000141738,P21860,Q14451
ENSG00000164404,ENSG00000172062,O60383,Q16637
ENSG00000164404,ENSG00000205571,O60383,Q16637
ENSG00000181409,ENSG00000186298,Q6ZMQ8,P36873
ENSG00000067225,ENSG00000141738,P14618,Q14451
ENSG00000092094,ENSG00000172315,Q9NPF4,Q96S44
ENSG00000106211,ENSG00000120071,P04792,Q7Z3B3
ENSG00000142208,ENSG00000171456,P31749,Q8IXJ9
ENSG00000151849,ENSG00000170027,Q9HC77,P61981
ENSG00000127191,ENSG00000204390,Q12933,P34931
ENSG00000065978,ENSG00000115414,P67809,P02751
ENSG00000054116,ENSG00000174405,O43617,P49917
ENSG00000078328,ENSG00000131721,Q9NWB1,Q9BQY4
ENSG00000078328,ENSG00000112531,Q9NWB1,Q96PU8
ENSG00000168538,ENSG00000196459,Q7Z392,P0DI81
ENSG00000162692,ENSG00000197157,P19320,Q7KZF4
ENSG00000101945,ENSG00000171621,O43463,Q96BD6
ENSG00000004487,ENSG00000171621,O60341,Q96BD6
ENSG00000076928,ENSG00000115414,Q92888,P02751
ENSG00000013275,ENSG00000181163,P43686,P06748
ENSG00000136997,ENSG00000169925,P01106,Q15059
ENSG00000127191,ENSG00000196924,Q12933,P21333
ENSG00000101367,ENSG00000136861,Q15691,Q96SN8
ENSG00000078328,ENSG00000125818,Q9NWB1,Q92530
ENSG00000074800,ENSG00000174405,P06733,P49917
ENSG00000166796,ENSG00000174405,P07864,P49917
ENSG00000025772,ENSG00000162692,Q15785,P19320
ENSG00000131508,ENSG00000137075,P62837,Q9H0F5
ENSG00000162692,ENSG00000198563,P19320,Q13838
ENSG00000115414,ENSG00000128789,P02751,Q969U7
ENSG00000130147,ENSG00000170027,Q9P0V3,P61981
ENSG00000067955,ENSG00000104388,Q13951,P61019
ENSG00000119401,ENSG00000170142,Q13049,P51965
ENSG00000119401,ENSG00000124788,Q13049,P54253
ENSG00000129084,ENSG00000240065,P25786,P28065
ENSG00000067182,ENSG00000127191,P19438,Q12933
ENSG00000174405,ENSG00000184207,P49917,A6NDG6
ENSG00000066136,ENSG00000118217,Q13952,P18850
ENSG00000151849,ENSG00000165702,Q9HC77,Q5VTD9
ENSG00000084207,ENSG00000127191,P09211,Q12933
ENSG00000115414,ENSG00000197157,P02751,Q7KZF4
ENSG00000135486,ENSG00000174405,P09651,P49917
ENSG00000132561,ENSG00000141837,O00339,O00555
ENSG00000124614,ENSG00000173805,P46783,P54257
ENSG00000141837,ENSG00000188157,O00555,O00468
ENSG00000104365,ENSG00000127191,O14920,Q12933
ENSG00000143727,ENSG00000162692,P24666,P19320
ENSG00000162692,ENSG00000178209,P19320,Q15149
ENSG00000101367,ENSG00000115414,Q15691,P02751
ENSG00000100220,ENSG00000115414,Q9Y3I0,P02751
ENSG00000100220,ENSG00000167193,Q9Y3I0,P46108
ENSG00000012048,ENSG00000162409,P38398,P54646
ENSG00000100220,ENSG00000157500,Q9Y3I0,Q9UKG1
ENSG00000078328,ENSG00000100320,Q9NWB1,O43251
ENSG00000106211,ENSG00000179262,P04792,P54725
ENSG00000105401,ENSG00000145949,Q16543,Q86YV6
ENSG00000162692,ENSG00000188229,P19320,P68371
ENSG00000096384,ENSG00000145949,P08238,Q86YV6
ENSG00000115414,ENSG00000188229,P02751,P68371
ENSG00000112782,ENSG00000115414,Q9NZA1,P02751
ENSG00000106211,ENSG00000182670,P04792,P53804
ENSG00000106609,ENSG00000138376,Q9NWD8,Q99728
ENSG00000162692,ENSG00000177156,P19320,P37837
ENSG00000079432,ENSG00000151849,Q96RK0,Q9HC77
ENSG00000096384,ENSG00000127191,P08238,Q12933
ENSG00000127191,ENSG00000146648,Q12933,P00533
ENSG00000127191,ENSG00000178607,Q12933,O75460
ENSG00000106211,ENSG00000173674,P04792,P47813
ENSG00000110514,ENSG00000164924,Q8WXG6,P63104
ENSG00000156515,ENSG00000174405,P19367,P49917
ENSG00000162692,ENSG00000171403,P19320,P35527
ENSG00000140105,ENSG00000174405,P23381,P49917
ENSG00000101367,ENSG00000162692,Q15691,P19320
ENSG00000127191,ENSG00000213341,Q12933,O15111
ENSG00000103415,ENSG00000173805,P30519,P54257
ENSG00000136504,ENSG00000173805,O95251,P54257
ENSG00000078328,ENSG00000111676,Q9NWB1,P54259
ENSG00000078328,ENSG00000124788,Q9NWB1,P54253
ENSG00000105438,ENSG00000174405,P24390,P49917
ENSG00000140988,ENSG00000172062,P15880,Q16637
ENSG00000002549,ENSG00000174405,P28838,P49917
ENSG00000126934,ENSG00000174405,P36507,P49917
ENSG00000140988,ENSG00000205571,P15880,Q16637
ENSG00000115414,ENSG00000149806,P02751,P62861
ENSG00000130222,ENSG00000173805,O95257,P54257
ENSG00000146648,ENSG00000166598,P00533,P14625
ENSG00000107679,ENSG00000130147,Q9HB21,Q9P0V3
ENSG00000100030,ENSG00000126561,P28482,P42229
ENSG00000110395,ENSG00000126561,P22681,P42229
ENSG00000113721,ENSG00000126561,P09619,P42229
ENSG00000126561,ENSG00000146648,P42229,P00533
ENSG00000119707,ENSG00000131051,P49756,Q14498
ENSG00000145293,ENSG00000177954,Q9UHY7,P42677
ENSG00000115414,ENSG00000128245,P02751,Q04917
ENSG00000063244,ENSG00000131051,P26368,Q14498
ENSG00000106211,ENSG00000128245,P04792,Q04917
ENSG00000106211,ENSG00000131051,P04792,Q14498
ENSG00000131408,ENSG00000196498,P55055,Q9Y618
ENSG00000096384,ENSG00000148660,P08238,Q13555
ENSG00000080824,ENSG00000197181,P07900,Q8TC59
ENSG00000101412,ENSG00000196498,Q01094,Q9Y618
ENSG00000119401,ENSG00000169139,Q13049,Q15819
ENSG00000108953,ENSG00000128245,P62258,Q04917
ENSG00000126561,ENSG00000160691,P42229,P29353
ENSG00000147548,ENSG00000149311,Q9BZ95,Q13315
ENSG00000051180,ENSG00000147548,Q06609,Q9BZ95
ENSG00000137337,ENSG00000162244,Q14676,P47914
ENSG00000157404,ENSG00000254087,P10721,P07948
ENSG00000164404,ENSG00000167900,O60383,P04183
ENSG00000115414,ENSG00000204574,P02751,Q8NE71
ENSG00000056586,ENSG00000177889,Q9HBD1,P61088
ENSG00000110651,ENSG00000169252,P60033,P07550
ENSG00000186298,ENSG00000204138,P36873,Q8IZ21
ENSG00000161011,ENSG00000166949,Q13501,P84022
ENSG00000163820,ENSG00000198890,Q9BQS8,Q96LA8
ENSG00000125952,ENSG00000166949,P61244,P84022
ENSG00000004487,ENSG00000163820,O60341,Q9BQS8
ENSG00000100304,ENSG00000115414,Q14166,P02751
ENSG00000131503,ENSG00000146232,Q8IWZ3,O00221
ENSG00000147548,ENSG00000164609,Q9BZ95,O95391
ENSG00000147548,ENSG00000198353,Q9BZ95,P09017
ENSG00000147548,ENSG00000163563,Q9BZ95,P41218
ENSG00000042317,ENSG00000106211,Q9P0W8,P04792
ENSG00000131508,ENSG00000171206,P62837,Q9BZR9
ENSG00000127191,ENSG00000184009,Q12933,P63261
ENSG00000077721,ENSG00000144357,P49459,Q6ZT12
ENSG00000115414,ENSG00000131236,P02751,Q01518
ENSG00000115414,ENSG00000186395,P02751,P13645
ENSG00000185022,ENSG00000185022,Q9ULX9,Q9ULX9
ENSG00000069275,ENSG00000135679,Q9H1E3,Q00987
ENSG00000067560,ENSG00000175387,P61586,Q15796
ENSG00000115414,ENSG00000186081,P02751,P13647
ENSG00000123416,ENSG00000175387,P68363,Q15796
ENSG00000119048,ENSG00000144357,P63146,Q6ZT12
ENSG00000112182,ENSG00000185022,Q9BYV9,Q9ULX9
ENSG00000116044,ENSG00000185022,Q16236,Q9ULX9
ENSG00000082641,ENSG00000185022,Q14494,Q9ULX9
ENSG00000162692,ENSG00000233927,P19320,P62857
ENSG00000111087,ENSG00000163482,P08151,Q9NRP7
ENSG00000106571,ENSG00000163482,P10071,Q9NRP7
ENSG00000127191,ENSG00000198793,Q12933,P42345
ENSG00000100393,ENSG00000175387,Q09472,Q15796
ENSG00000151150,ENSG00000175387,Q12955,Q15796
ENSG00000052126,ENSG00000078328,Q9HAU0,Q9NWB1
ENSG00000156273,ENSG00000185022,O14867,Q9ULX9
ENSG00000030582,ENSG00000141837,P28799,O00555
ENSG00000101335,ENSG00000106211,P24844,P04792
ENSG00000169020,ENSG00000175387,P56385,Q15796
ENSG00000139436,ENSG00000211460,Q14161,Q15631
ENSG00000157077,ENSG00000175387,O95405,Q15796
ENSG00000142168,ENSG00000175387,P00441,Q15796
ENSG00000141510,ENSG00000175387,P04637,Q15796
ENSG00000175387,ENSG00000177606,Q15796,P05412
ENSG00000104722,ENSG00000175387,P07197,Q15796
ENSG00000106682,ENSG00000115414,Q15056,P02751
ENSG00000065526,ENSG00000196498,Q96T58,Q9Y618
ENSG00000171206,ENSG00000187555,Q9BZR9,Q93009
ENSG00000159335,ENSG00000175387,P20962,Q15796
ENSG00000106588,ENSG00000115414,P25787,P02751
ENSG00000108256,ENSG00000167193,Q7Z417,P46108
ENSG00000141510,ENSG00000186716,P04637,P11274
ENSG00000108256,ENSG00000168610,Q7Z417,P40763
ENSG00000067715,ENSG00000175387,P21579,Q15796
ENSG00000106105,ENSG00000106211,P41250,P04792
ENSG00000131791,ENSG00000131791,O43741,O43741
ENSG00000142208,ENSG00000175387,P31749,Q15796
ENSG00000106211,ENSG00000161011,P04792,Q13501
ENSG00000157404,ENSG00000186716,P10721,P11274
ENSG00000136997,ENSG00000165916,P01106,P17980
ENSG00000136754,ENSG00000141837,Q8IZP0,O00555
ENSG00000105976,ENSG00000160691,P08581,P29353
ENSG00000114742,ENSG00000157212,Q8TAF3,Q6ZW49
ENSG00000078369,ENSG00000162692,P62873,P19320
ENSG00000036257,ENSG00000154582,Q13618,Q15369
ENSG00000100567,ENSG00000162692,P25788,P19320
ENSG00000096384,ENSG00000112079,P08238,Q15208
ENSG00000115414,ENSG00000278540,P02751,Q13085
ENSG00000142507,ENSG00000162692,P28072,P19320
ENSG00000142507,ENSG00000204264,P28072,P28062
ENSG00000106211,ENSG00000186448,P04792,O14709
ENSG00000115145,ENSG00000123091,O75886,Q9Y3C5
ENSG00000118503,ENSG00000123091,P21580,Q9Y3C5
ENSG00000111667,ENSG00000123091,P45974,Q9Y3C5
ENSG00000069869,ENSG00000123091,P46934,Q9Y3C5
ENSG00000003400,ENSG00000101782,Q92851,O14730
ENSG00000115414,ENSG00000185627,P02751,Q9UNM6
ENSG00000166526,ENSG00000170260,P17036,Q9UDV6
ENSG00000106211,ENSG00000153140,P04792,O15182
ENSG00000106211,ENSG00000122779,P04792,O15164
ENSG00000105202,ENSG00000162692,P22087,P19320
ENSG00000100567,ENSG00000106211,P25788,P04792
ENSG00000073282,ENSG00000136783,Q9H3D4,Q9UFN0
ENSG00000124762,ENSG00000204463,P38936,P46379
ENSG00000170260,ENSG00000170260,Q9UDV6,Q9UDV6
ENSG00000080561,ENSG00000170142,Q9UJV3,P51965
ENSG00000152455,ENSG00000170260,Q9H5I1,Q9UDV6
ENSG00000080561,ENSG00000177889,Q9UJV3,P61088
ENSG00000114125,ENSG00000131508,Q9UBF6,P62837
ENSG00000082898,ENSG00000106211,O14980,P04792
ENSG00000106211,ENSG00000118680,P04792,O14950
ENSG00000072401,ENSG00000114125,P51668,Q9UBF6
ENSG00000123091,ENSG00000170142,Q9Y3C5,P51965
ENSG00000100804,ENSG00000115414,P28074,P02751
ENSG00000101945,ENSG00000106462,O43463,Q15910
ENSG00000149564,ENSG00000149564,Q96AP7,Q96AP7
ENSG00000106211,ENSG00000128944,P04792,Q9Y448
ENSG00000106211,ENSG00000274808,P04792,A6NDS4
ENSG00000106211,ENSG00000187867,P04792,A6NDB9
ENSG00000106211,ENSG00000151779,P04792,A2RRP1
ENSG00000072803,ENSG00000104825,Q9UKB1,Q15653
ENSG00000135862,ENSG00000143553,P11047,O95295
ENSG00000115414,ENSG00000116161,P02751,Q9HB71
ENSG00000055130,ENSG00000072803,Q13616,Q9UKB1
ENSG00000127452,ENSG00000130159,Q9NXK8,Q9BQ95
ENSG00000105982,ENSG00000127452,Q9H0A6,Q9NXK8
ENSG00000124788,ENSG00000131374,P54253,Q92609
ENSG00000104332,ENSG00000186298,Q8N474,P36873
ENSG00000108312,ENSG00000136997,P17480,P01106
ENSG00000101849,ENSG00000116161,O60907,Q9HB71
ENSG00000102978,ENSG00000115414,P19387,P02751
ENSG00000154639,ENSG00000160593,P78310,Q86YT9
ENSG00000101146,ENSG00000115414,P78406,P02751
ENSG00000100804,ENSG00000159377,P28074,P28070
ENSG00000118503,ENSG00000175104,P21580,Q9Y4K3
ENSG00000109332,ENSG00000123091,P61077,Q9Y3C5
ENSG00000100804,ENSG00000142507,P28074,P28072
ENSG00000102753,ENSG00000106211,O00505,P04792
ENSG00000110400,ENSG00000110400,Q15223,Q15223
ENSG00000115414,ENSG00000140319,P02751,P37108
ENSG00000106211,ENSG00000160049,P04792,O00273
ENSG00000106211,ENSG00000196235,P04792,O00267
ENSG00000106211,ENSG00000175265,P04792,A7E2F4
ENSG00000106211,ENSG00000172650,P04792,A6NIR3
ENSG00000106211,ENSG00000205784,P04792,A6NEK1
ENSG00000109103,ENSG00000172062,Q13432,Q16637
ENSG00000109103,ENSG00000205571,Q13432,Q16637
ENSG00000106052,ENSG00000123091,Q86VP1,Q9Y3C5
ENSG00000106211,ENSG00000116906,P04792,O15228
ENSG00000106211,ENSG00000123124,P04792,Q9H0M0
ENSG00000106211,ENSG00000112237,P04792,P24863
ENSG00000116741,ENSG00000184117,P41220,Q9BPW8
ENSG00000158055,ENSG00000198890,Q8TE85,Q96LA8
ENSG00000113108,ENSG00000140992,O95704,O15530
ENSG00000171621,ENSG00000198890,Q96BD6,Q96LA8
ENSG00000103423,ENSG00000198890,Q96EY1,Q96LA8
ENSG00000075151,ENSG00000106211,O43432,P04792
ENSG00000077549,ENSG00000115414,P47756,P02751
ENSG00000159210,ENSG00000198890,Q96H20,Q96LA8
ENSG00000138131,ENSG00000198890,Q96JB6,Q96LA8
ENSG00000133243,ENSG00000141510,Q9BX70,P04637
ENSG00000051382,ENSG00000145675,P42338,P27986
ENSG00000106211,ENSG00000130638,P04792,Q9UBB4
ENSG00000136930,ENSG00000204264,Q99436,P28062
ENSG00000138780,ENSG00000198890,Q8NEC7,Q96LA8
ENSG00000105401,ENSG00000138395,Q16543,Q96Q40
ENSG00000119335,ENSG00000127989,Q01105,Q99551
ENSG00000178691,ENSG00000182944,Q15022,Q01844
ENSG00000104365,ENSG00000118689,O14920,O43524
ENSG00000141968,ENSG00000146648,P15498,P00533
ENSG00000133243,ENSG00000168090,Q9BX70,Q7L5N1
ENSG00000089127,ENSG00000198890,P00973,Q96LA8
ENSG00000096384,ENSG00000116663,P08238,Q9NRD1
ENSG00000113263,ENSG00000146648,Q08881,P00533
ENSG00000178573,ENSG00000178573,O75444,O75444
ENSG00000082641,ENSG00000197063,Q14494,O15525
ENSG00000080824,ENSG00000138395,P07900,Q96Q40
ENSG00000101265,ENSG00000198890,P50749,Q96LA8
ENSG00000096384,ENSG00000138395,P08238,Q96Q40
ENSG00000123405,ENSG00000123405,Q16621,Q16621
ENSG00000077549,ENSG00000162692,P47756,P19320
ENSG00000123685,ENSG00000177606,Q9NR55,P05412
ENSG00000174738,ENSG00000198890,Q14995,Q96LA8
ENSG00000096060,ENSG00000138395,Q13451,Q96Q40
ENSG00000050344,ENSG00000185022,Q9Y4A8,Q9ULX9
ENSG00000171060,ENSG00000198890,Q6P047,Q96LA8
ENSG00000180628,ENSG00000198890,Q86SE9,Q96LA8
ENSG00000172673,ENSG00000198890,Q8N1K5,Q96LA8
ENSG00000011304,ENSG00000162692,P26599,P19320
ENSG00000136930,ENSG00000159377,Q99436,P28070
ENSG00000106211,ENSG00000146476,P04792,Q9H993
ENSG00000115268,ENSG00000115414,P62841,P02751
ENSG00000115541,ENSG00000162692,P61604,P19320
ENSG00000083845,ENSG00000162692,P46782,P19320
ENSG00000166887,ENSG00000168610,Q96JC1,P40763
ENSG00000113658,ENSG00000123124,Q99717,Q9H0M0
ENSG00000174405,ENSG00000204386,P49917,Q99519
ENSG00000091164,ENSG00000106211,O43396,P04792
ENSG00000078043,ENSG00000176783,O75928,Q96T51
ENSG00000106211,ENSG00000143748,P04792,O15381
ENSG00000096384,ENSG00000117676,P08238,Q15418
ENSG00000096384,ENSG00000153558,P08238,Q9UKC9
ENSG00000104964,ENSG00000224470,Q08117,P0C7T5
ENSG00000130202,ENSG00000143217,Q92692,Q96NY8
ENSG00000135605,ENSG00000157404,P42680,P10721
ENSG00000162692,ENSG00000169564,P19320,Q15365
ENSG00000011304,ENSG00000169564,P26599,Q15365
ENSG00000102900,ENSG00000162692,Q8N1F7,P19320
ENSG00000162692,ENSG00000197785,P19320,Q9NVI7
ENSG00000079462,ENSG00000162692,Q15102,P19320
ENSG00000099942,ENSG00000146802,P46109,Q9H0V1
ENSG00000134684,ENSG00000162692,P54577,P19320
ENSG00000140992,ENSG00000177189,O15530,P51812
ENSG00000106211,ENSG00000175084,P04792,P17661
ENSG00000116161,ENSG00000162692,Q9HB71,P19320
ENSG00000102882,ENSG00000177189,P27361,P51812
ENSG00000100030,ENSG00000177189,P28482,P51812
ENSG00000125846,ENSG00000170345,P52736,P01100
ENSG00000136930,ENSG00000154611,Q99436,Q8TAA3
ENSG00000069345,ENSG00000140403,O60884,Q8WW22
ENSG00000008018,ENSG00000162692,P20618,P19320
ENSG00000106211,ENSG00000133612,P04792,Q96P47
ENSG00000110400,ENSG00000143217,Q15223,Q96NY8
ENSG00000143217,ENSG00000181847,Q96NY8,Q495A1
ENSG00000090097,ENSG00000169564,P57723,Q15365
ENSG00000138398,ENSG00000169564,Q13427,Q15365
ENSG00000134070,ENSG00000175104,O43187,Q9Y4K3
ENSG00000107882,ENSG00000163482,Q9UMX1,Q9NRP7
ENSG00000006128,ENSG00000204463,P20366,P46379
ENSG00000071242,ENSG00000102882,Q15349,P27361
ENSG00000075142,ENSG00000162692,P30626,P19320
ENSG00000106588,ENSG00000126067,P25787,P49721
ENSG00000101966,ENSG00000175104,P98170,Q9Y4K3
ENSG00000092820,ENSG00000109062,P15311,O14745
ENSG00000172115,ENSG00000175104,P99999,Q9Y4K3
ENSG00000008735,ENSG00000132406,Q13387,Q5BJH2
ENSG00000132406,ENSG00000177885,Q5BJH2,P62993
ENSG00000018408,ENSG00000108953,Q9GZV5,P62258
ENSG00000158161,ENSG00000167193,Q99504,P46108
ENSG00000039068,ENSG00000196591,P12830,Q92769
ENSG00000101412,ENSG00000115415,Q01094,P42224
ENSG00000101412,ENSG00000134058,Q01094,P50613
ENSG00000075142,ENSG00000115414,P30626,P02751
ENSG00000040633,ENSG00000148356,Q9BUL5,Q6UWE0
ENSG00000115414,ENSG00000126067,P02751,P49721
ENSG00000134852,ENSG00000174738,O15516,Q14995
ENSG00000106211,ENSG00000126067,P04792,P49721
ENSG00000118785,ENSG00000204463,P10451,P46379
ENSG00000126067,ENSG00000162692,P49721,P19320
ENSG00000055130,ENSG00000096384,Q13616,P08238
ENSG00000153071,ENSG00000177885,P98082,P62993
ENSG00000099942,ENSG00000114423,P46109,Q13191
ENSG00000114423,ENSG00000167193,Q13191,P46108
ENSG00000096384,ENSG00000142627,P08238,P29317
ENSG00000104969,ENSG00000112208,O43765,O95816
ENSG00000148735,ENSG00000177885,Q5SXH7,P62993
ENSG00000133131,ENSG00000168610,Q8TE76,P40763
ENSG00000103202,ENSG00000243678,O00746,P22392
ENSG00000124571,ENSG00000162692,Q9HAV4,P19320
ENSG00000168610,ENSG00000196591,P40763,Q92769
ENSG00000112033,ENSG00000196591,Q03181,Q92769
ENSG00000173039,ENSG00000196591,Q04206,Q92769
ENSG00000100519,ENSG00000115414,P62333,P02751
